order_id,order_date,customer_id,product_id,quantity,unit_price,discount_rate,revenue,cogs,shipping_cost,profit,sales_channel,payment_method,returned_flag
O01348,2024-09-13,C0344,P001,5,424.39,0.05,2015.85,1411.7,20.19,583.96,Store,Card,0
O01349,2024-07-27,C0107,P001,4,424.39,0.15,1442.93,1129.36,4.6,308.97,Partner,Wallet,0
O01350,2024-02-19,C0114,P004,1,933.18,0.15,793.2,594.51,8.49,190.2,Store,Bank Transfer,0
O01351,2024-10-28,C0216,P011,5,678.3,0,3391.5,2196.55,12.83,1182.12,Partner,Card,0
O01352,2024-06-24,C0175,P006,3,732.43,0.05,2087.43,1498.65,5.04,583.74,Store,Cash,0
O01353,2024-09-29,C0088,P011,4,678.3,0,2713.2,1757.24,10.06,945.9,Partner,Card,0
O01354,2024-11-19,C0250,P009,3,691.49,0,2074.47,1227.54,6.15,840.78,Store,Wallet,0
O01355,2024-05-29,C0162,P008,6,681.31,0.05,3883.47,2953.26,2.59,927.62,Online,Wallet,0
O01356,2024-10-16,C0221,P007,1,579.93,0,579.93,429.61,13.13,137.19,Online,Bank Transfer,0
O01357,2024-10-02,C0068,P007,5,579.93,0,2899.65,2148.05,3.94,747.66,Online,Wallet,0
O01358,2024-04-01,C0082,P012,4,43.97,0.1,158.29,122.36,10.17,25.76,Store,Wallet,0
O01359,2024-06-12,C0186,P011,1,678.3,0.15,576.55,439.31,19.7,117.54,Partner,Wallet,0
O01360,2024-09-14,C0275,P009,4,691.49,0,2765.96,1636.72,19.18,1110.06,Store,Wallet,0
O01361,2025-02-26,C0231,P003,2,478.73,0.05,909.59,747.28,7.77,154.54,Store,Bank Transfer,0
O01362,2024-12-01,C0089,P011,1,678.3,0.05,644.38,439.31,13.6,191.47,Store,Bank Transfer,0
O01363,2024-04-06,C0326,P001,5,424.39,0,2121.95,1411.7,4.77,705.48,Online,Bank Transfer,0
O01364,2024-01-12,C0167,P010,2,569.77,0,1139.54,712.94,13.39,413.21,Online,Wallet,0
O01365,2024-01-12,C0308,P011,4,678.3,0.1,2441.88,1757.24,12.23,672.41,Online,Bank Transfer,0
O01366,2024-07-07,C0123,P003,4,478.73,0.15,1627.68,1494.56,20.43,112.69,Store,Card,0
O01367,2024-01-16,C0106,P010,4,569.77,0.05,2165.13,1425.88,6.9,732.35,Online,Cash,0
O01368,2024-08-24,C0257,P011,1,678.3,0.1,610.47,439.31,18.76,152.4,Online,Cash,0
O01369,2024-08-24,C0036,P001,6,424.39,0,2546.34,1694.04,15.64,836.66,Partner,Bank Transfer,0
O01370,2025-03-17,C0198,P002,4,431.8,0,1727.2,1266.28,19.67,441.25,Partner,Card,0
O01371,2024-08-12,C0247,P012,1,43.97,0,43.97,30.59,18.23,-4.85,Partner,Card,0
O01372,2024-07-05,C0205,P012,5,43.97,0.15,186.87,152.95,14.99,18.93,Online,Card,0
O01373,2024-03-15,C0135,P010,1,569.77,0.15,484.3,356.47,5.38,122.45,Store,Cash,0
O01374,2024-05-04,C0248,P004,3,933.18,0,2799.54,1783.53,8.6,1007.41,Store,Bank Transfer,0
O01375,2025-01-20,C0126,P005,3,260.02,0,780.06,570.15,15.78,194.13,Store,Wallet,0
O01376,2024-10-17,C0141,P010,1,569.77,0,569.77,356.47,4.96,208.34,Online,Wallet,0
O01377,2024-10-15,C0186,P012,3,43.97,0,131.91,91.77,20.9,19.24,Partner,Wallet,0
O01378,2024-08-31,C0226,P011,3,678.3,0,2034.9,1317.93,16.87,700.1,Online,Wallet,0
O01379,2025-03-15,C0197,P005,6,260.02,0,1560.12,1140.3,2.56,417.26,Store,Cash,0
O01380,2024-10-26,C0007,P005,3,260.02,0.15,663.05,570.15,12.17,80.73,Partner,Bank Transfer,0
O01381,2024-09-01,C0317,P003,3,478.73,0.15,1220.76,1120.92,5.12,94.72,Store,Wallet,0
O01382,2024-07-12,C0249,P011,2,678.3,0.1,1220.94,878.62,11.64,330.68,Store,Card,0
O01383,2024-12-08,C0034,P006,2,732.43,0,1464.86,999.1,6.13,459.63,Partner,Card,0
O01384,2024-11-28,C0101,P006,4,732.43,0.05,2783.23,1998.2,13.39,771.64,Online,Cash,0
O01385,2025-01-14,C0104,P006,6,732.43,0,4394.58,2997.3,9.97,1387.31,Store,Card,0
O01386,2024-05-18,C0284,P009,6,691.49,0.1,3734.05,2455.08,19.45,1259.52,Online,Bank Transfer,0
O01387,2024-10-17,C0268,P004,2,933.18,0,1866.36,1189.02,17.95,659.39,Partner,Cash,0
O01388,2024-04-26,C0234,P003,1,478.73,0.1,430.86,373.64,7.32,49.9,Partner,Cash,0
O01389,2025-01-10,C0033,P003,5,478.73,0,2393.65,1868.2,3.22,522.23,Partner,Bank Transfer,0
O01390,2024-08-25,C0051,P009,1,691.49,0,691.49,409.18,17.8,264.51,Store,Card,0
O01391,2024-08-14,C0043,P008,2,681.31,0,1362.62,984.42,12.85,365.35,Store,Wallet,0
O01392,2024-10-18,C0005,P010,4,569.77,0,2279.08,1425.88,16.4,836.8,Partner,Cash,0
O01393,2024-10-28,C0326,P010,4,569.77,0,2279.08,1425.88,7.03,846.17,Store,Bank Transfer,0
O01394,2024-11-19,C0091,P006,5,732.43,0.05,3479.04,2497.75,12.28,969.01,Store,Wallet,0
O01395,2025-03-20,C0273,P004,3,933.18,0,2799.54,1783.53,15.56,1000.45,Partner,Bank Transfer,0
O01396,2024-02-27,C0094,P008,1,681.31,0,681.31,492.21,19.87,169.23,Store,Cash,0
O01397,2024-04-01,C0034,P007,6,579.93,0,3479.58,2577.66,3.89,898.03,Store,Cash,0
O01398,2024-04-09,C0056,P004,2,933.18,0,1866.36,1189.02,12.04,665.3,Partner,Bank Transfer,0
O01399,2024-02-22,C0154,P010,2,569.77,0.1,1025.59,712.94,15.44,297.21,Online,Bank Transfer,0
O01400,2025-02-06,C0088,P003,5,478.73,0.15,2034.6,1868.2,5.14,161.26,Store,Bank Transfer,0
O01401,2025-02-03,C0138,P004,3,933.18,0.05,2659.56,1783.53,20.69,855.34,Store,Cash,0
O01402,2024-06-05,C0171,P012,3,43.97,0.15,112.12,91.77,8.31,12.04,Partner,Bank Transfer,0
O01403,2025-01-25,C0214,P001,4,424.39,0,1697.56,1129.36,21.37,546.83,Online,Bank Transfer,0
O01404,2025-01-27,C0141,P001,6,424.39,0,2546.34,1694.04,6.17,846.13,Store,Wallet,0
O01405,2024-01-13,C0165,P007,4,579.93,0,2319.72,1718.44,13.16,588.12,Online,Bank Transfer,0
O01406,2025-03-14,C0141,P002,1,431.8,0,431.8,316.57,5.21,110.02,Partner,Bank Transfer,0
O01407,2024-01-24,C0338,P007,6,579.93,0.15,2957.64,2577.66,11.74,368.24,Partner,Bank Transfer,0
O01408,2024-01-31,C0052,P001,6,424.39,0,2546.34,1694.04,7.52,844.78,Store,Card,0
O01409,2024-08-29,C0069,P012,1,43.97,0,43.97,30.59,21.54,-8.16,Online,Cash,0
O01410,2024-10-28,C0154,P010,2,569.77,0.1,1025.59,712.94,3.76,308.89,Partner,Wallet,0
O01411,2024-10-12,C0272,P005,6,260.02,0,1560.12,1140.3,4.81,415.01,Partner,Wallet,0
O01412,2025-03-12,C0185,P008,6,681.31,0,4087.86,2953.26,5.68,1128.92,Store,Wallet,0
O01413,2024-06-19,C0102,P011,6,678.3,0,4069.8,2635.86,7.11,1426.83,Online,Cash,0
O01414,2024-03-02,C0329,P007,4,579.93,0.05,2203.73,1718.44,18.12,467.17,Partner,Card,0
O01415,2024-09-19,C0192,P001,5,424.39,0.05,2015.85,1411.7,21.91,582.24,Store,Bank Transfer,0
O01416,2024-05-24,C0295,P006,6,732.43,0,4394.58,2997.3,16.69,1380.59,Partner,Card,0
O01417,2024-09-29,C0082,P009,1,691.49,0.1,622.34,409.18,20.45,192.71,Online,Card,0
O01418,2025-01-27,C0221,P005,4,260.02,0.05,988.08,760.2,19.79,208.09,Online,Wallet,0
O01419,2024-02-07,C0094,P011,5,678.3,0,3391.5,2196.55,11.08,1183.87,Partner,Bank Transfer,0
O01420,2025-03-31,C0011,P007,5,579.93,0,2899.65,2148.05,2.13,749.47,Online,Card,0
O01421,2024-04-25,C0166,P007,2,579.93,0,1159.86,859.22,19.11,281.53,Store,Bank Transfer,0
O01422,2024-11-30,C0341,P004,5,933.18,0,4665.9,2972.55,19.86,1673.49,Partner,Cash,0
O01423,2024-04-06,C0076,P004,3,933.18,0,2799.54,1783.53,4.02,1011.99,Online,Cash,0
O01424,2024-10-03,C0179,P002,3,431.8,0,1295.4,949.71,20.57,325.12,Online,Wallet,0
O01425,2024-03-24,C0218,P005,2,260.02,0,520.04,380.1,17.45,91.16,Store,Card,1
O01426,2025-03-03,C0193,P001,4,424.39,0.15,1442.93,1129.36,19.08,294.49,Online,Bank Transfer,0
O01427,2024-08-12,C0205,P004,2,933.18,0.05,1773.04,1189.02,13.8,570.22,Online,Card,0
O01428,2024-03-24,C0108,P002,4,431.8,0.15,1468.12,1266.28,14.1,187.74,Store,Bank Transfer,0
O01429,2024-04-07,C0108,P002,5,431.8,0,2159.0,1582.85,11.56,564.59,Store,Card,0
O01430,2024-01-04,C0195,P007,4,579.93,0,2319.72,1718.44,9.09,592.19,Online,Bank Transfer,0
O01431,2025-03-10,C0334,P005,2,260.02,0.15,442.03,380.1,3.69,58.24,Store,Bank Transfer,0
O01432,2024-01-09,C0141,P012,6,43.97,0,263.82,183.54,2.91,77.37,Online,Card,0
O01433,2024-03-06,C0266,P003,2,478.73,0.15,813.84,747.28,11.4,32.27,Online,Wallet,1
O01434,2024-07-09,C0317,P007,2,579.93,0.05,1101.87,859.22,5.45,237.2,Online,Cash,0
O01435,2024-07-05,C0057,P003,1,478.73,0.05,454.79,373.64,6.08,75.07,Store,Wallet,0
O01436,2024-11-14,C0165,P001,1,424.39,0,424.39,282.34,2.57,139.48,Partner,Cash,0
O01437,2024-07-27,C0024,P009,4,691.49,0.1,2489.36,1636.72,16.45,836.19,Online,Card,0
O01438,2024-06-27,C0115,P002,4,431.8,0,1727.2,1266.28,4.25,456.67,Store,Bank Transfer,0
O01439,2024-03-09,C0309,P011,1,678.3,0,678.3,439.31,11.52,227.47,Store,Cash,0
O01440,2024-06-14,C0337,P009,3,691.49,0.1,1867.02,1227.54,15.37,624.11,Store,Cash,0
O01441,2024-03-05,C0113,P009,2,691.49,0,1382.98,818.36,6.51,558.11,Online,Bank Transfer,0
O01442,2024-05-24,C0315,P002,2,431.8,0,863.6,633.14,7.01,223.45,Store,Wallet,0
O01443,2024-12-29,C0237,P011,5,678.3,0.1,3052.35,2196.55,12.34,843.46,Store,Cash,0
O01444,2024-06-16,C0217,P006,6,732.43,0,4394.58,2997.3,13.59,1383.69,Online,Bank Transfer,0
O01445,2024-11-19,C0025,P004,2,933.18,0,1866.36,1189.02,4.86,643.64,Online,Bank Transfer,1
O01446,2024-06-14,C0006,P010,4,569.77,0.05,2165.13,1425.88,19.15,720.1,Partner,Bank Transfer,0
O01447,2024-08-19,C0110,P008,5,681.31,0,3406.55,2461.05,12.92,932.58,Store,Wallet,0
O01448,2024-06-21,C0096,P005,3,260.02,0.05,741.06,570.15,17.44,153.47,Online,Wallet,0
O01449,2025-01-25,C0266,P005,1,260.02,0,260.02,190.05,10.53,38.14,Online,Cash,1
O01450,2024-08-22,C0057,P002,5,431.8,0.15,1835.15,1582.85,7.91,244.39,Store,Bank Transfer,0
O01451,2024-08-11,C0284,P002,5,431.8,0,2159.0,1582.85,9.95,566.2,Partner,Cash,0
O01452,2024-03-13,C0349,P004,1,933.18,0,933.18,594.51,16.67,322.0,Partner,Cash,0
O01453,2024-10-15,C0272,P009,1,691.49,0.1,622.34,409.18,9.25,203.91,Partner,Cash,0
O01454,2024-07-10,C0082,P002,6,431.8,0,2590.8,1899.42,14.7,676.68,Online,Cash,0
O01455,2024-10-03,C0313,P007,2,579.93,0,1159.86,859.22,2.98,297.66,Store,Wallet,0
O01456,2024-07-18,C0268,P007,4,579.93,0.05,2203.73,1718.44,8.44,476.85,Store,Card,0
O01457,2024-02-08,C0129,P012,5,43.97,0.15,186.87,152.95,8.23,25.69,Partner,Card,0
O01458,2024-01-31,C0211,P003,2,478.73,0.05,909.59,747.28,18.45,143.86,Online,Bank Transfer,0
O01459,2025-02-06,C0082,P011,4,678.3,0.05,2577.54,1757.24,13.83,806.47,Store,Card,0
O01460,2024-04-25,C0142,P003,4,478.73,0,1914.92,1494.56,16.52,403.84,Partner,Cash,0
O01461,2024-04-15,C0228,P003,6,478.73,0,2872.38,2241.84,17.21,604.81,Store,Card,1
O01462,2025-01-30,C0322,P010,4,569.77,0,2279.08,1425.88,15.21,837.99,Online,Bank Transfer,0
O01463,2024-03-19,C0037,P012,3,43.97,0,131.91,91.77,20.99,-10.99,Store,Card,1
O01464,2024-11-16,C0239,P007,5,579.93,0,2899.65,2148.05,19.52,732.08,Store,Wallet,0
O01465,2024-04-25,C0268,P002,1,431.8,0.15,367.03,316.57,14.07,36.39,Store,Cash,0
O01466,2025-03-21,C0341,P008,6,681.31,0.05,3883.47,2953.26,10.43,919.78,Store,Wallet,0
O01467,2024-05-08,C0328,P009,3,691.49,0.05,1970.75,1227.54,15.34,727.87,Store,Card,0
O01468,2024-01-07,C0052,P012,4,43.97,0,175.88,122.36,13.72,39.8,Store,Wallet,0
O01469,2024-02-23,C0250,P009,5,691.49,0.1,3111.7,2045.9,9.52,1056.28,Partner,Bank Transfer,0
O01470,2024-01-22,C0309,P002,5,431.8,0.15,1835.15,1582.85,21.08,231.22,Online,Cash,0
O01471,2024-07-03,C0298,P011,6,678.3,0.1,3662.82,2635.86,10.44,1016.52,Partner,Card,0
O01472,2024-06-26,C0332,P008,4,681.31,0.1,2452.72,1968.84,19.27,447.65,Partner,Bank Transfer,1
O01473,2024-12-08,C0014,P004,5,933.18,0,4665.9,2972.55,2.48,1690.87,Online,Wallet,0
O01474,2024-07-30,C0015,P012,4,43.97,0,175.88,122.36,9.17,44.35,Store,Cash,0
O01475,2024-05-21,C0229,P001,3,424.39,0.05,1209.51,847.02,15.98,346.51,Online,Cash,0
O01476,2024-10-12,C0281,P011,3,678.3,0.15,1729.66,1317.93,10.03,401.7,Online,Bank Transfer,0
O01477,2025-03-14,C0046,P006,3,732.43,0.1,1977.56,1498.65,12.76,466.15,Online,Wallet,0
O01478,2025-02-28,C0157,P002,6,431.8,0,2590.8,1899.42,14.79,676.59,Store,Cash,0
O01479,2025-01-22,C0196,P004,3,933.18,0.15,2379.61,1783.53,11.71,584.37,Store,Wallet,0
O01480,2025-01-21,C0082,P003,3,478.73,0,1436.19,1120.92,4.23,311.04,Partner,Wallet,0
O01481,2025-01-22,C0287,P009,2,691.49,0.05,1313.83,818.36,14.37,481.1,Online,Card,0
O01482,2024-12-30,C0307,P011,4,678.3,0,2713.2,1757.24,4.92,951.04,Store,Bank Transfer,0
O01483,2024-03-09,C0198,P002,6,431.8,0,2590.8,1899.42,14.27,677.11,Store,Cash,0
O01484,2024-08-14,C0021,P004,5,933.18,0,4665.9,2972.55,15.35,1678.0,Store,Cash,0
O01485,2025-03-02,C0113,P004,2,933.18,0.05,1773.04,1189.02,14.96,569.06,Online,Wallet,0
O01486,2024-05-04,C0011,P010,4,569.77,0.05,2165.13,1425.88,10.29,728.96,Partner,Cash,0
O01487,2024-07-30,C0096,P009,5,691.49,0.05,3284.58,2045.9,14.55,1224.13,Store,Wallet,0
O01488,2024-12-27,C0187,P005,4,260.02,0,1040.08,760.2,9.29,270.59,Online,Wallet,0
O01489,2024-10-03,C0183,P002,6,431.8,0,2590.8,1899.42,8.43,682.95,Partner,Cash,0
O01490,2025-02-11,C0276,P010,2,569.77,0,1139.54,712.94,21.62,404.98,Partner,Bank Transfer,0
O01491,2024-10-01,C0161,P002,5,431.8,0,2159.0,1582.85,16.4,559.75,Partner,Cash,0
O01492,2024-08-26,C0138,P010,1,569.77,0.05,541.28,356.47,14.38,170.43,Store,Card,0
O01493,2024-03-28,C0012,P009,4,691.49,0.1,2489.36,1636.72,15.01,837.63,Store,Cash,0
O01494,2024-02-02,C0350,P006,1,732.43,0.15,622.57,499.55,7.52,115.5,Partner,Card,0
O01495,2024-12-31,C0307,P008,4,681.31,0.15,2316.45,1968.84,17.29,330.32,Store,Cash,0
O01496,2024-12-04,C0232,P005,5,260.02,0.15,1105.08,950.25,15.49,139.34,Partner,Bank Transfer,0
O01497,2024-03-14,C0277,P011,5,678.3,0,3391.5,2196.55,19.25,1175.7,Online,Wallet,0
O01498,2024-10-27,C0062,P002,5,431.8,0,2159.0,1582.85,12.6,563.55,Partner,Cash,0
O01499,2024-05-07,C0308,P003,2,478.73,0,957.46,747.28,14.99,195.19,Online,Wallet,0
O01500,2024-02-15,C0049,P007,5,579.93,0.15,2464.7,2148.05,20.98,295.67,Store,Bank Transfer,0
O01501,2024-12-22,C0243,P003,3,478.73,0,1436.19,1120.92,3.92,311.35,Partner,Bank Transfer,0
O01502,2025-03-26,C0130,P008,1,681.31,0,681.31,492.21,7.21,181.89,Store,Card,0
O01503,2024-06-22,C0232,P002,5,431.8,0,2159.0,1582.85,2.41,573.74,Partner,Card,0
O01504,2024-12-15,C0192,P002,2,431.8,0,863.6,633.14,21.27,209.19,Online,Wallet,0
O01505,2024-07-15,C0157,P001,5,424.39,0.1,1909.75,1411.7,9.5,488.55,Online,Cash,0
O01506,2024-11-21,C0318,P008,2,681.31,0.1,1226.36,984.42,6.37,235.57,Partner,Cash,0
O01507,2024-11-03,C0192,P010,2,569.77,0.05,1082.56,712.94,16.13,353.49,Online,Cash,0
O01508,2025-02-20,C0228,P001,5,424.39,0,2121.95,1411.7,20.71,689.54,Online,Wallet,0
O01509,2024-05-29,C0056,P006,6,732.43,0,4394.58,2997.3,13.8,1383.48,Online,Bank Transfer,0
O01510,2024-04-08,C0309,P003,5,478.73,0,2393.65,1868.2,20.76,504.69,Partner,Bank Transfer,0
O01511,2025-02-05,C0230,P002,6,431.8,0.1,2331.72,1899.42,3.31,428.99,Online,Cash,0
O01512,2025-02-22,C0252,P004,4,933.18,0,3732.72,2378.04,9.17,1345.51,Store,Card,0
O01513,2025-03-10,C0267,P002,6,431.8,0.15,2202.18,1899.42,8.41,294.35,Partner,Bank Transfer,0
O01514,2025-01-22,C0280,P011,2,678.3,0,1356.6,878.62,8.41,469.57,Online,Wallet,0
O01515,2024-11-16,C0219,P007,4,579.93,0.05,2203.73,1718.44,3.65,473.51,Partner,Bank Transfer,1
O01516,2024-11-08,C0200,P005,4,260.02,0,1040.08,760.2,17.42,262.46,Partner,Card,0
O01517,2024-04-06,C0046,P005,5,260.02,0.15,1105.08,950.25,20.01,134.82,Partner,Wallet,0
O01518,2025-01-13,C0025,P009,1,691.49,0,691.49,409.18,21.34,260.97,Store,Card,0
O01519,2025-02-25,C0223,P012,5,43.97,0.1,197.87,152.95,18.98,25.94,Partner,Card,0
O01520,2024-04-19,C0051,P008,2,681.31,0,1362.62,984.42,16.25,361.95,Online,Bank Transfer,0
O01521,2024-04-15,C0293,P011,5,678.3,0,3391.5,2196.55,2.9,1192.05,Partner,Card,0
O01522,2024-05-28,C0003,P004,6,933.18,0,5599.08,3567.06,21.69,2010.33,Online,Wallet,0
O01523,2025-03-04,C0206,P001,2,424.39,0,848.78,564.68,13.98,270.12,Store,Bank Transfer,0
O01524,2024-12-14,C0293,P012,6,43.97,0,263.82,183.54,6.1,74.18,Partner,Wallet,0
O01525,2024-07-28,C0006,P007,4,579.93,0.05,2203.73,1718.44,7.56,477.73,Store,Wallet,0
O01526,2024-11-03,C0006,P011,6,678.3,0.05,3866.31,2635.86,2.84,1227.61,Online,Cash,0
O01527,2024-02-06,C0327,P002,1,431.8,0,431.8,316.57,20.04,95.19,Online,Wallet,0
O01528,2024-03-26,C0132,P011,6,678.3,0.15,3459.33,2635.86,9.96,813.51,Store,Wallet,0
O01529,2024-02-25,C0062,P007,2,579.93,0,1159.86,859.22,13.09,287.55,Online,Card,0
O01530,2024-08-28,C0246,P002,1,431.8,0,431.8,316.57,2.76,112.47,Online,Card,0
O01531,2024-05-03,C0224,P010,3,569.77,0.05,1623.84,1069.41,16.77,537.66,Online,Cash,0
O01532,2025-01-28,C0108,P012,3,43.97,0,131.91,91.77,13.38,26.76,Store,Wallet,0
O01533,2024-03-30,C0180,P008,2,681.31,0.15,1158.23,984.42,3.13,170.68,Store,Card,0
O01534,2024-04-25,C0095,P011,2,678.3,0,1356.6,878.62,15.16,462.82,Store,Card,0
O01535,2025-03-07,C0126,P010,5,569.77,0,2848.85,1782.35,13.14,1053.36,Store,Card,0
O01536,2024-02-27,C0034,P007,5,579.93,0.1,2609.68,2148.05,2.35,459.28,Partner,Wallet,0
O01537,2024-07-08,C0020,P003,1,478.73,0.15,406.92,373.64,6.67,26.61,Partner,Card,0
O01538,2025-02-20,C0199,P010,1,569.77,0,569.77,356.47,17.24,174.69,Online,Bank Transfer,1
O01539,2024-10-19,C0331,P007,3,579.93,0.15,1478.82,1288.83,14.32,175.67,Partner,Cash,0
O01540,2024-12-15,C0252,P010,3,569.77,0,1709.31,1069.41,21.6,618.3,Store,Cash,0
O01541,2024-08-20,C0275,P006,2,732.43,0,1464.86,999.1,7.74,458.02,Store,Wallet,0
O01542,2025-03-27,C0083,P006,6,732.43,0,4394.58,2997.3,10.63,1386.65,Online,Bank Transfer,0
O01543,2024-07-29,C0278,P004,4,933.18,0,3732.72,2378.04,18.8,1335.88,Store,Bank Transfer,0
O01544,2025-03-28,C0214,P008,6,681.31,0.05,3883.47,2953.26,10.88,919.33,Store,Wallet,0
O01545,2024-06-15,C0341,P007,2,579.93,0.15,985.88,859.22,12.6,114.06,Partner,Cash,0
O01546,2024-10-18,C0100,P012,6,43.97,0.1,237.44,183.54,9.27,44.63,Store,Wallet,0
O01547,2024-11-25,C0158,P004,4,933.18,0,3732.72,2378.04,11.4,1343.28,Store,Wallet,0
O01548,2025-03-02,C0320,P007,1,579.93,0,579.93,429.61,6.34,143.98,Online,Bank Transfer,0
O01549,2024-09-21,C0222,P003,4,478.73,0,1914.92,1494.56,15.88,404.48,Partner,Cash,0
O01550,2024-05-19,C0349,P010,2,569.77,0.15,968.61,712.94,10.04,245.63,Online,Cash,0
O01551,2024-07-29,C0163,P008,2,681.31,0.15,1158.23,984.42,4.61,169.2,Store,Card,0
O01552,2024-12-12,C0050,P002,1,431.8,0,431.8,316.57,2.17,113.06,Online,Wallet,0
O01553,2025-03-12,C0047,P006,3,732.43,0,2197.29,1498.65,16.87,681.77,Store,Card,0
O01554,2024-07-04,C0320,P006,5,732.43,0.05,3479.04,2497.75,11.5,969.79,Store,Wallet,0
O01555,2024-02-21,C0288,P003,2,478.73,0,957.46,747.28,10.3,199.88,Partner,Bank Transfer,0
O01556,2024-03-22,C0288,P009,6,691.49,0.05,3941.49,2455.08,16.0,1470.41,Online,Card,0
O01557,2024-12-05,C0076,P008,1,681.31,0,681.31,492.21,4.71,184.39,Store,Bank Transfer,0
O01558,2024-03-28,C0011,P010,6,569.77,0,3418.62,2138.82,20.62,1259.18,Online,Bank Transfer,0
O01559,2024-01-11,C0252,P011,5,678.3,0,3391.5,2196.55,19.71,1175.24,Store,Card,0
O01560,2024-03-31,C0070,P010,3,569.77,0.15,1452.91,1069.41,9.87,373.63,Partner,Cash,0
O01561,2024-11-20,C0165,P005,6,260.02,0,1560.12,1140.3,9.09,410.73,Store,Card,0
O01562,2024-11-14,C0303,P007,2,579.93,0,1159.86,859.22,19.03,281.61,Store,Card,0
O01563,2024-09-07,C0164,P003,1,478.73,0.15,406.92,373.64,6.78,26.5,Store,Bank Transfer,0
O01564,2024-06-21,C0021,P005,6,260.02,0.15,1326.1,1140.3,11.16,174.64,Partner,Card,0
O01565,2024-03-07,C0320,P001,6,424.39,0.1,2291.71,1694.04,2.38,595.29,Store,Bank Transfer,0
O01566,2024-07-17,C0019,P012,6,43.97,0,263.82,183.54,15.94,64.34,Partner,Bank Transfer,0
O01567,2024-07-27,C0176,P003,3,478.73,0.15,1220.76,1120.92,7.23,92.61,Store,Wallet,0
O01568,2024-02-12,C0231,P011,1,678.3,0.15,576.55,439.31,20.27,116.97,Online,Card,0
O01569,2025-02-19,C0066,P002,2,431.8,0,863.6,633.14,5.54,224.92,Partner,Cash,0
O01570,2025-02-02,C0045,P002,1,431.8,0.15,367.03,316.57,2.27,48.19,Partner,Card,0
O01571,2024-03-20,C0299,P011,4,678.3,0.15,2306.22,1757.24,19.47,529.51,Online,Card,0
O01572,2024-01-29,C0072,P004,6,933.18,0,5599.08,3567.06,5.71,2026.31,Online,Card,0
O01573,2024-08-09,C0120,P004,1,933.18,0.15,793.2,594.51,3.59,195.1,Partner,Cash,0
O01574,2024-08-31,C0102,P012,4,43.97,0.1,158.29,122.36,16.13,19.8,Partner,Card,0
O01575,2024-08-14,C0095,P009,1,691.49,0,691.49,409.18,5.52,276.79,Online,Cash,0
O01576,2024-12-24,C0064,P012,1,43.97,0,43.97,30.59,5.74,7.64,Online,Cash,0
O01577,2024-07-21,C0326,P010,3,569.77,0.1,1538.38,1069.41,10.25,458.72,Online,Bank Transfer,0
O01578,2024-05-08,C0177,P012,2,43.97,0.1,79.15,61.18,2.14,15.83,Partner,Wallet,0
O01579,2024-05-24,C0083,P002,1,431.8,0,431.8,316.57,11.88,103.35,Online,Bank Transfer,0
O01580,2024-02-10,C0346,P012,4,43.97,0,175.88,122.36,21.54,31.98,Store,Wallet,0
O01581,2024-12-23,C0349,P010,6,569.77,0,3418.62,2138.82,13.38,1266.42,Store,Bank Transfer,0
O01582,2024-07-02,C0246,P006,4,732.43,0,2929.72,1998.2,17.27,914.25,Partner,Cash,0
O01583,2024-04-26,C0301,P003,1,478.73,0.15,406.92,373.64,9.06,24.22,Store,Wallet,0
O01584,2025-02-11,C0207,P008,4,681.31,0.05,2588.98,1968.84,5.05,615.09,Store,Bank Transfer,0
O01585,2024-01-13,C0072,P006,4,732.43,0.15,2490.26,1998.2,4.99,487.07,Store,Cash,0
O01586,2024-03-18,C0304,P003,2,478.73,0,957.46,747.28,2.33,207.85,Store,Wallet,0
O01587,2024-04-11,C0012,P008,4,681.31,0,2725.24,1968.84,8.07,748.33,Partner,Wallet,0
O01588,2024-04-26,C0098,P008,5,681.31,0.15,2895.57,2461.05,11.98,422.54,Online,Bank Transfer,0
O01589,2024-12-06,C0031,P006,1,732.43,0,732.43,499.55,21.06,211.82,Partner,Wallet,0
O01590,2024-03-13,C0121,P009,4,691.49,0,2765.96,1636.72,10.33,1104.67,Online,Wallet,1
O01591,2024-11-18,C0160,P011,5,678.3,0.05,3221.92,2196.55,14.23,1011.14,Partner,Wallet,0
O01592,2024-06-23,C0192,P012,2,43.97,0,87.94,61.18,13.31,13.45,Online,Bank Transfer,0
O01593,2024-07-08,C0214,P004,2,933.18,0,1866.36,1189.02,15.77,661.57,Store,Bank Transfer,0
O01594,2025-02-06,C0144,P009,3,691.49,0.1,1867.02,1227.54,17.88,621.6,Online,Wallet,0
O01595,2025-02-04,C0324,P010,2,569.77,0.15,968.61,712.94,13.86,241.81,Online,Bank Transfer,0
O01596,2024-10-15,C0241,P001,3,424.39,0.1,1145.85,847.02,19.61,279.22,Online,Wallet,0
O01597,2024-02-11,C0271,P008,4,681.31,0.1,2452.72,1968.84,20.01,463.87,Partner,Wallet,0
O01598,2024-02-04,C0231,P007,2,579.93,0,1159.86,859.22,16.24,284.4,Online,Bank Transfer,0
O01599,2024-05-06,C0115,P011,1,678.3,0,678.3,439.31,9.12,229.87,Partner,Cash,0
O01600,2025-02-05,C0140,P006,4,732.43,0,2929.72,1998.2,14.1,917.42,Partner,Cash,0
O01601,2024-11-01,C0310,P002,3,431.8,0.15,1101.09,949.71,3.21,148.17,Partner,Wallet,0
